term,freq,tfidf,pmi,score,entity_type,keep,alias
螺钉,87,0.008775,10.472247,53.249857,Concept,Y,
隐身,87,0.013114,10.21308,53.225242,Concept,Y,
矩形,88,0.008494,4.060124,53.208561,Concept,Y,
转化,88,0.012345,4.027681,53.206472,Concept,Y,
世界,87,0.019136,9.642684,53.170009,Concept,Y,
膨胀,86,0.009915,14.013182,53.004293,Concept,Y,
航空航天,87,0.012563,7.849748,52.988744,Concept,Y,
喷气式,87,0.012244,7.536516,52.957325,Concept,Y,
中心承力,87,0.0,7.513997,52.9514,Concept,Y,
气动外形,87,0.0,6.179096,52.81791,Performance,Y,
动力特性,87,0.0,5.945295,52.794529,Concept,Y,
还是,87,0.015273,4.544821,52.659064,Concept,Y,
哪些,86,0.007094,10.07593,52.609721,Concept,Y,
边界条件,86,0.016552,8.342299,52.439196,Concept,Y,
上面,87,0.010509,2.322381,52.435391,Concept,Y,
新型航天飞行器结构设计,86,0.0,7.802934,52.380293,Structure,Y,
充分,86,0.017433,7.581627,52.363392,Concept,Y,
证明,86,0.010487,7.182441,52.32139,Concept,Y,
作战,86,0.013171,6.29442,52.233393,Concept,Y,
运动学,86,0.008715,4.771821,52.079796,Concept,Y,
消除,85,0.007261,10.450907,52.047269,Concept,Y,
之间关系,86,0.0,4.459083,52.045908,Concept,Y,
向上,86,0.007697,3.898403,51.992149,Concept,Y,
作用力,86,0.006896,3.597683,51.961837,Concept,Y,
垂尾,85,0.015265,9.015164,51.906096,Concept,Y,
用来,86,0.00872,2.954985,51.898115,Concept,Y,
内力,86,0.008591,2.799101,51.882487,Concept,Y,
蝙蝠,84,0.022903,14.546215,51.861492,Concept,Y,
仪器,85,0.006999,7.554349,51.757535,Concept,Y,
看到,85,0.009912,6.384571,51.641431,Concept,Y,
烧蚀,84,0.007729,12.149205,51.617239,Concept,Y,
航空器,85,0.014041,5.723046,51.576517,Concept,Y,
指出,85,0.023676,5.617638,51.568867,Concept,Y,
只能,85,0.007691,5.506336,51.552941,Concept,Y,
加筋,84,0.009448,8.935937,51.296428,Concept,Y,
初始条件,84,0.005878,8.508269,51.25259,Concept,Y,
可行性,84,0.023242,6.921323,51.099105,Concept,Y,
间距,84,0.019434,6.643168,51.070147,Concept,Y,
尺度,84,0.043663,4.751017,50.8882,Concept,Y,
虚拟装配,83,0.0,10.833078,50.883308,Concept,Y,
分配,84,0.016524,4.463191,50.851276,Concept,Y,
噪声,83,0.010685,10.100611,50.813266,Concept,Y,
维护,83,0.021711,9.249226,50.731436,Concept,Y,
安全系数,83,0.009466,8.02524,50.605364,Concept,Y,
有利于,83,0.01309,7.456623,50.549589,Concept,Y,
腐蚀,82,0.016267,13.307903,50.53567,Concept,Y,
波阻,83,0.016968,7.225284,50.527619,Concept,Y,
液体,83,0.007895,6.508651,50.453233,Concept,Y,
外侧,83,0.010369,6.445686,50.447679,Concept,Y,
对象,83,0.011667,6.04128,50.407628,Concept,Y,
理解,83,0.009019,5.493657,50.352071,Concept,Y,
伸缩,82,0.034889,10.653572,50.275824,Concept,Y,
界面,83,0.01037,4.637094,50.266821,Concept,Y,
概述,82,0.008867,7.711257,49.973786,Concept,Y,
绕流,82,0.014827,7.306559,49.935104,Concept,Y,
适合,82,0.008874,5.478324,49.750495,Concept,Y,
继续,81,0.009455,11.347836,49.73762,Concept,Y,
基体,82,0.010364,3.514791,49.554588,Concept,Y,
由图,82,0.005821,2.858704,49.487617,Concept,Y,
平衡状态,81,0.0,8.149426,49.414943,Concept,Y,
符合,81,0.01328,8.076788,49.411663,Concept,Y,
可行,82,0.0087,1.858987,49.388509,Concept,Y,
机翼机翼,82,0.0,0.0,49.2,Structure,Y,
气动载荷,81,0.0,4.63618,49.063618,Performance,Y,
加载,81,0.009643,4.250257,49.027918,Concept,Y,
数学,81,0.007637,4.015396,49.003831,Concept,Y,
空中,81,0.008647,2.912342,48.893828,Concept,Y,
近地点,80,0.006753,8.873216,48.889347,Concept,Y,
迅速,80,0.009055,8.829855,48.885702,Concept,Y,
方向舵,80,0.0099,8.096022,48.812572,Concept,Y,
跟踪,79,0.016031,13.823412,48.787151,Concept,Y,
实施,80,0.00696,7.516137,48.753702,Concept,Y,
辅助,79,0.008,12.318248,48.634225,Concept,Y,
弹头,80,0.020049,6.010796,48.607094,Concept,Y,
直到,80,0.008054,5.225056,48.524922,Concept,Y,
专业,79,0.023927,11.068545,48.514033,Concept,Y,
知识,79,0.007223,10.672859,48.469453,Concept,Y,
完善,79,0.010026,9.827381,48.385746,Concept,Y,
涂层,79,0.008207,9.292872,48.331749,Concept,Y,
试飞,80,0.016568,2.480268,48.252997,Concept,Y,
正交,79,0.005412,8.040351,48.205659,Concept,Y,
助推器,79,0.010356,7.930412,48.196148,Concept,Y,
传动机构,79,0.0,7.874924,48.187492,Concept,Y,
连接形式,79,0.0,6.955917,48.095592,Concept,Y,
轴承,79,0.012434,6.75917,48.079647,Concept,Y,
机翼前缘,79,0.0,6.410562,48.041056,Structure,Y,
滑翔,78,0.043289,11.91525,48.004512,Concept,Y,
方程式,79,0.004094,4.05304,47.806532,Concept,Y,
代替,78,0.005978,9.725634,47.774357,Concept,Y,
组织,78,0.008692,9.425005,47.745108,Concept,Y,
变展,79,0.041272,3.066324,47.719014,Concept,Y,
压力分布,78,0.0,8.374879,47.637488,Concept,Y,
应力集中,78,0.0,8.021556,47.602156,Concept,Y,
空气动力特性,78,0.0,7.939103,47.59391,Performance,Y,
人们,78,0.011235,7.632457,47.566616,Concept,Y,
反射,78,0.00833,7.57079,47.559578,Concept,Y,
在于,79,0.00832,1.222939,47.52479,Concept,Y,
数学模型,78,0.006606,7.082496,47.510231,Concept,Y,
自动化,78,0.015043,6.790371,47.48355,Concept,Y,
加速,78,0.007391,6.195564,47.421774,Concept,Y,
覆盖,77,0.0074,12.089711,47.411191,Concept,Y,
颤振,77,0.008352,11.401251,47.342631,Concept,Y,
符号,77,0.006685,10.545893,47.256595,Concept,Y,
分类,78,0.016582,4.355413,47.240516,Concept,Y,
相连,78,0.008231,4.357763,47.238246,Concept,Y,
小型,78,0.009932,3.873482,47.190328,Concept,Y,
安排,77,0.006475,9.399634,47.141906,Concept,Y,
序列,77,0.009441,9.361818,47.139014,Concept,Y,
中间,78,0.007476,2.827346,47.084977,Concept,Y,
个体,78,0.008011,2.539493,47.056353,Concept,Y,
斜置,77,0.032043,7.731698,46.982783,Concept,Y,
简称,77,0.005967,7.229252,46.924715,Concept,Y,
曲率,77,0.009577,6.720265,46.8749,Concept,Y,
联合,77,0.009646,6.266469,46.829541,Concept,Y,
联系,77,0.007541,5.987518,46.801014,Concept,Y,
自转,77,0.014059,5.703857,46.774603,Concept,Y,
铺层,76,0.01012,8.742882,46.477324,Concept,Y,
修改,76,0.007241,8.687958,46.470968,Concept,Y,
电子,76,0.007594,8.206867,46.422965,Concept,Y,
粘接,76,0.015206,8.11355,46.415917,Concept,Y,
几何参数,76,0.0,8.109632,46.410963,Parameter,Y,
智能材料,76,0.0,7.794251,46.379425,Concept,Y,
航天器姿态,76,0.0,7.726358,46.372636,Aircraft,Y,
支承,76,0.0084,7.447959,46.347316,Concept,Y,
自身,76,0.008746,6.435201,46.246144,Concept,Y,
连接处,76,0.009287,6.130158,46.215802,Concept,Y,
机翼面积,76,0.0,6.132596,46.21326,Structure,Y,
马赫,75,0.030532,11.870716,46.196231,Concept,Y,
超声速飞行器,76,0.0,5.648121,46.164812,Mission,Y,
思想,75,0.013562,11.40698,46.144767,Concept,Y,
到达,76,0.007517,5.359262,46.138181,Concept,Y,
反应,76,0.007918,5.282355,46.130611,Concept,Y,
航天器轨道,76,0.0,5.16586,46.116586,Aircraft,Y,
平板,76,0.009445,4.930444,46.095878,Concept,Y,
变体飞行器气动,76,0.0,4.052837,46.005284,Performance,Y,
推动,76,0.027503,3.115856,45.919837,Concept,Y,
结构件,76,0.010063,2.578374,45.860856,Structure,Y,
长期,75,0.00664,6.864955,45.688488,Concept,Y,
三角翼,75,0.012676,6.220903,45.625893,Concept,Y,
某个,75,0.005952,5.842315,45.586017,Concept,Y,
探索,74,0.018551,11.790534,45.584619,Concept,Y,
载人,75,0.011666,5.544323,45.557932,Concept,Y,
物面,75,0.013341,5.277711,45.531774,Concept,Y,
剪力,75,0.008761,5.042802,45.506908,Concept,Y,
电离层,74,0.004033,9.774945,45.378704,Concept,Y,
决策,74,0.04224,9.553524,45.368024,ControlMethod,Y,
副翼偏转,74,0.0,9.361953,45.336195,Concept,Y,
飞行器运动,75,0.0,3.224254,45.322425,Mission,Y,
所谓,74,0.0053,8.98309,45.299899,Concept,Y,
特性影响,75,0.0,2.759534,45.275953,Concept,Y,
防热层,74,0.008038,7.611447,45.163556,Concept,Y,
用户,74,0.008295,7.321857,45.134674,Concept,Y,
差别,74,0.006655,6.982122,45.100209,Concept,Y,
需要考虑,74,0.0,6.791623,45.079162,Concept,Y,
常见,74,0.010741,6.396749,45.042897,Concept,Y,
收敛,73,0.012903,12.253357,45.029206,Concept,Y,
展弦比机翼,74,0.0,6.140608,45.014061,Structure,Y,
消耗,73,0.011343,11.9819,45.001593,Concept,Y,
配平,74,0.030268,5.446648,44.953745,Concept,Y,
预定,74,0.006142,5.225471,44.92439,Concept,Y,
结束,74,0.010897,4.96369,44.899638,Concept,Y,
不会,74,0.007062,4.748067,44.876925,Concept,Y,
环氧树脂,73,0.012729,10.477129,44.851532,Concept,Y,
断裂,73,0.013027,10.05527,44.809435,Concept,Y,
一组,74,0.007239,3.946326,44.796804,Concept,Y,
升力阻力,74,0.0,3.842832,44.784283,Concept,Y,
横截面,73,0.008229,8.195596,44.622028,Concept,Y,
附着,73,0.01119,7.942295,44.597586,Concept,Y,
广泛应用,73,0.007667,7.783923,44.580692,Concept,Y,
姿态运动,73,0.0,7.314195,44.531419,Concept,Y,
来看,73,0.017025,6.83467,44.488575,Concept,Y,
论证,73,0.009177,6.378658,44.440619,Concept,Y,
重新,73,0.008128,6.01545,44.403983,Concept,Y,
是因为,73,0.008094,5.740985,44.376527,Concept,Y,
分析方法,73,0.007145,5.466382,44.348782,Concept,Y,
稳态,73,0.011462,5.336498,44.337088,Concept,Y,
更为,73,0.012343,3.857488,44.189452,Concept,Y,
反力,73,0.006901,3.757037,44.177774,Concept,Y,
侧滑,72,0.018762,8.580965,44.063725,Concept,Y,
隔热,72,0.014552,8.581324,44.062498,Concept,Y,
所用,73,0.006573,1.935555,43.995527,Concept,Y,
突出,72,0.021574,7.519519,43.958424,Concept,Y,
关注,72,0.017384,7.088465,43.914062,Concept,Y,
宽度,72,0.007963,6.307694,43.833158,Concept,Y,
减速,72,0.034447,5.550158,43.76535,Concept,Y,
杆件,72,0.008731,5.490701,43.75169,Concept,Y,
工具,72,0.008407,5.239301,43.726452,Concept,Y,
展向,72,0.013963,4.569804,43.661169,Concept,Y,
拉伸,71,0.008713,10.485801,43.651194,Concept,Y,
最高,72,0.012857,4.032442,43.607101,Concept,Y,
地球引力,71,0.0,7.546419,43.354642,Concept,Y,
最优控制,71,0.030912,7.400407,43.349314,ControlMethod,Y,
半轴,71,0.005699,7.24691,43.326401,Concept,Y,
速度坐标系,71,0.0,5.915237,43.191524,Parameter,Y,
苏联,70,0.008015,11.090312,43.111436,Concept,Y,
粒子,70,0.007479,10.588619,43.061106,Concept,Y,
上升,71,0.009358,3.973876,43.000195,Concept,Y,
重合,71,0.00375,3.680903,42.969215,Concept,Y,
喷管,70,0.006337,8.851102,42.887011,Concept,Y,
依靠,70,0.006692,8.784806,42.880488,Concept,Y,
二阶,70,0.006989,7.484608,42.750558,Concept,Y,
初样,70,0.007758,7.391636,42.741491,Concept,Y,
无限,70,0.009211,7.099215,42.712685,Concept,Y,
行器,70,0.01947,6.899414,42.695782,Concept,Y,
费用,70,0.007041,6.923914,42.694504,Concept,Y,
喷气,70,0.007464,6.876428,42.689882,Concept,Y,
惯量,70,0.014259,6.52051,42.656329,Concept,Y,
主要用于,70,0.0,6.414492,42.641449,Concept,Y,
难以,70,0.016552,6.24732,42.629698,Concept,Y,
相对运动,70,0.007226,6.130126,42.61518,Concept,Y,
有利,70,0.007036,5.645265,42.566637,Concept,Y,
操纵性,70,0.008826,5.252443,42.527892,Concept,Y,
工艺性,70,0.00781,5.190143,42.521357,Concept,Y,
顺序,69,0.006259,10.98644,42.500522,Concept,Y,
总结,70,0.019711,4.185612,42.424474,Concept,Y,
强化学习,69,0.0,10.00386,42.400386,Concept,Y,
裂纹扩展,69,0.0,9.651019,42.365102,Concept,Y,
制成,70,0.008207,3.529991,42.355461,Concept,Y,
支座,69,0.007732,9.283422,42.330662,Concept,Y,
余弦,69,0.004381,9.183717,42.319686,Concept,Y,
训练,68,0.057087,14.332366,42.250363,Concept,Y,
平面形状,69,0.0,8.244989,42.224499,Concept,Y,
结果表明,69,0.019998,8.022868,42.208286,Concept,Y,
疲劳强度,69,0.012465,7.905953,42.194335,Concept,Y,
环境条件,69,0.0,7.265964,42.126596,Concept,Y,
希望,68,0.008734,13.132161,42.115836,Concept,Y,
搜索,68,0.006966,12.765909,42.078681,Concept,Y,
承载,69,0.011148,6.505514,42.053896,Concept,Y,
全球,69,0.018228,6.31335,42.036803,Concept,Y,
同步,69,0.004765,5.714502,41.97288,Concept,Y,
发动,69,0.005987,5.013946,41.903191,Concept,Y,
评价,68,0.020905,10.527099,41.858981,Concept,Y,
坐标变换,68,0.0,8.429918,41.642992,Concept,Y,
大多数,68,0.008745,7.660874,41.568711,Concept,Y,
承载能力,68,0.006898,7.525357,41.554605,Concept,Y,
敏感,67,0.006693,12.708893,41.472897,Concept,Y,
栖息,67,0.016771,12.558789,41.46091,Concept,Y,
某种,68,0.005659,6.50025,41.451723,Concept,Y,
真空,68,0.007426,6.368152,41.439043,Concept,Y,
各类,68,0.006436,6.291639,41.431095,Concept,Y,
增升,68,0.010567,4.985113,41.301681,Concept,Y,
装载,68,0.006161,4.453113,41.24716,Concept,Y,
飞行器发展,68,0.0,4.384152,41.238415,Mission,Y,
研发,68,0.017975,4.104124,41.215805,Concept,Y,
飞行器气动特性,68,0.0,3.69991,41.169991,Performance,Y,
抛物线,67,0.00634,9.62604,41.164506,Concept,Y,
相等,68,0.007661,3.469747,41.149273,Concept,Y,
统一,68,0.007214,2.837283,41.085893,Concept,Y,
协同,67,0.022081,7.683364,40.974961,Concept,Y,
相对位置,67,0.0,7.230992,40.923099,Concept,Y,
施加,67,0.007745,6.817611,40.884085,Concept,Y,
燃油,66,0.0117,11.04688,40.708198,Concept,Y,
收益,66,0.07024,10.831072,40.704179,Concept,Y,
场景,66,0.02058,10.437108,40.649885,Concept,Y,
固体,67,0.005197,4.430068,40.644566,Concept,Y,
吸收,66,0.008374,10.358416,40.638354,Concept,Y,
构架,67,0.009112,4.250688,40.627803,Concept,Y,
骨架,66,0.006412,10.197732,40.621697,Concept,Y,
有些,67,0.006856,3.8498,40.587037,Concept,Y,
演示,66,0.013165,9.100709,40.514021,Concept,Y,
向下,67,0.007075,3.103532,40.512476,Concept,Y,
弧线,66,0.010216,8.47624,40.450689,Concept,Y,
弹体坐标系,66,0.0,8.24702,40.424702,Concept,Y,
发射坐标系,66,0.0,7.950381,40.395038,Concept,Y,
数字样机,66,0.0,7.540019,40.354002,Concept,Y,
本节,66,0.007738,7.123884,40.31471,Concept,Y,
内侧,66,0.010422,6.410821,40.244209,Concept,Y,
燃气,66,0.004444,5.966369,40.19797,Concept,Y,
无关,66,0.004958,5.51351,40.152838,Concept,Y,
判断,65,0.005764,11.425885,40.144318,Concept,Y,
大部分,66,0.0075,5.179103,40.12016,Concept,Y,
更大,66,0.012309,5.15105,40.118798,Concept,Y,
来自,66,0.007994,5.103862,40.112785,Concept,Y,
即使,66,0.006803,4.679564,40.069997,Concept,Y,
通道,66,0.009809,4.245452,40.027488,Concept,Y,
环量,66,0.011837,4.040168,40.007568,Concept,Y,
发挥,65,0.008766,9.01545,39.904175,Concept,Y,
相邻,65,0.005705,8.739481,39.87566,Concept,Y,
混合,65,0.007584,8.720245,39.8743,Concept,Y,
马氏体,65,0.015076,8.341257,39.838649,Concept,Y,
控制策略,65,0.039729,8.129257,39.824844,ControlMethod,Y,
动力学建模,65,0.0,7.264442,39.726444,Concept,Y,
多次,65,0.010023,6.329357,39.635943,Concept,Y,
型号,65,0.00908,5.747991,39.577523,Concept,Y,
更加,65,0.012166,5.37757,39.541407,Concept,Y,
空间飞行器,65,0.0,4.960116,39.496012,Mission,Y,
米格,64,0.011984,10.419753,39.445571,Concept,Y,
导出,65,0.005898,3.922073,39.393977,Concept,Y,
观测,64,0.010368,9.447444,39.347855,Concept,Y,
成熟,64,0.011288,8.759415,39.279328,Concept,Y,
变化规律,64,0.006292,8.192057,39.221093,Concept,Y,
应对,65,0.00704,2.102049,39.212317,Concept,Y,
更好,64,0.015794,7.307001,39.135438,Concept,Y,
变为,65,0.006096,0.974083,39.099237,Concept,Y,
均值,64,0.011778,6.896461,39.09318,Concept,Y,
爆炸螺栓,63,0.0,12.801518,39.080152,Concept,Y,
假定,64,0.005719,5.801352,38.981851,Concept,Y,
线性化,64,0.01349,5.688932,38.97294,Concept,Y,
机动性,64,0.009991,5.38585,38.941582,Performance,Y,
水平面,64,0.00322,5.23228,38.924194,Concept,Y,
视为,64,0.007842,5.144093,38.916762,Concept,Y,
一条,64,0.006301,3.359534,38.737844,Concept,Y,
轨道轨道,64,0.0,1.275129,38.527513,Concept,Y,
手册,62,0.009146,12.79017,38.481761,Concept,Y,
靠近,63,0.005433,6.621332,38.463763,Concept,Y,
防热材料,63,0.0,6.585321,38.458532,Concept,Y,
实例,63,0.007705,5.862958,38.388607,Concept,Y,
变体机构,63,0.0,5.666565,38.366657,Aircraft,Y,
激励,62,0.005574,11.485569,38.350229,Concept,Y,
壁面,63,0.025965,5.370608,38.34485,Concept,Y,
几乎,62,0.007043,11.067109,38.308824,Concept,Y,
意味着,62,0.015783,10.948959,38.299631,Concept,Y,
飞行任务,63,0.0,4.662127,38.266213,Mission,Y,
射程,63,0.003482,4.334315,38.234476,Concept,Y,
形态,63,0.016275,3.390443,38.143927,Concept,Y,
尽管,62,0.007031,9.372218,38.139331,Concept,Y,
分层,63,0.008296,3.224752,38.124964,Concept,Y,
定理,63,0.011052,3.161427,38.119458,Concept,Y,
引力场,62,0.004761,8.922834,38.093712,Concept,Y,
牛顿,61,0.008472,14.86111,38.088652,Concept,Y,
双翼构型,62,0.0,8.831296,38.08313,Concept,Y,
我国,62,0.007622,8.335712,38.035858,Concept,Y,
价值,62,0.008805,7.755604,37.978202,Concept,Y,
鲁棒,61,0.013692,13.479993,37.952107,ControlMethod,Y,
历程,62,0.014592,7.194374,37.923815,Concept,Y,
载荷载荷,63,0.0,0.949056,37.894906,Performance,Y,
人类,62,0.007059,6.632093,37.865327,Concept,Y,
超声速飞行,62,0.0,5.737144,37.773714,Mission,Y,
微型,62,0.011087,5.685546,37.771881,Concept,Y,
三种,62,0.008693,5.313478,37.733956,Concept,Y,
基本上,62,0.005322,5.216753,37.723272,Concept,Y,
此处,62,0.004777,4.672322,37.668665,Concept,Y,
只是,62,0.00515,4.53923,37.655468,Concept,Y,
指定,62,0.007555,4.358382,37.638105,Concept,Y,
被动,62,0.007228,4.219038,37.624072,Concept,Y,
方位,62,0.004121,3.958947,37.597131,Concept,Y,
参与,62,0.007054,3.637437,37.56586,Concept,Y,
低于,62,0.007001,3.576348,37.559735,Concept,Y,
静止,61,0.004802,9.486002,37.550041,Concept,Y,
下标,62,0.007236,3.276361,37.529807,Concept,Y,
遗传算法,61,0.008438,9.226031,37.525135,ControlMethod,Y,
小时,62,0.011349,3.016689,37.505074,Concept,Y,
转动惯量,61,0.014724,8.509253,37.455343,Concept,Y,
吸热,61,0.004974,7.834555,37.384948,Concept,Y,
动能,62,0.006129,1.432625,37.345101,Concept,Y,
共同,61,0.007926,7.265174,37.328895,Concept,Y,
动量矩,61,0.005941,6.662118,37.267994,Concept,Y,
涡流,61,0.00703,6.367452,37.238854,Concept,Y,
锥形,61,0.006896,6.297628,37.231832,Concept,Y,
趋势,60,0.008402,12.038538,37.206375,Concept,Y,
最大值,61,0.01029,5.953808,37.198468,Concept,Y,
螺旋桨,60,0.01128,11.863438,37.189728,Concept,Y,
求出,61,0.004553,5.470626,37.148428,Concept,Y,
产生升力,61,0.0,5.407253,37.140725,Concept,Y,
压心,61,0.028782,5.294717,37.138106,Concept,Y,
认识,60,0.010067,10.930843,37.096104,Concept,Y,
球面,61,0.004341,4.00672,37.001974,Concept,Y,
实践,60,0.006926,9.885648,36.990643,Concept,Y,
严格,60,0.007537,9.810843,36.983345,Concept,Y,
经度,61,0.005296,3.813356,36.982924,Concept,Y,
飞行力学,61,0.0,3.298521,36.929852,Mission,Y,
驻点,60,0.007201,9.255989,36.927759,Concept,Y,
外力,61,0.005252,2.460886,36.847664,Concept,Y,
中等,61,0.013132,2.255027,36.829442,Concept,Y,
方位角,60,0.004183,8.111117,36.812367,Concept,Y,
数值模拟,60,0.0,8.064544,36.806454,Concept,Y,
普通,60,0.008491,8.02619,36.805166,Concept,Y,
摩擦,59,0.006761,13.661281,36.768156,Concept,Y,
坐标系之间,60,0.0,6.99417,36.699417,Concept,Y,
自由飞行,60,0.0,5.234463,36.523446,Mission,Y,
杆系,60,0.007261,5.201763,36.522355,Concept,Y,
轨道运动,60,0.0,4.760306,36.476031,Concept,Y,
相较,60,0.019316,3.851361,36.390931,Concept,Y,
试件,60,0.011042,3.724033,36.375716,Concept,Y,
一直,60,0.008473,3.614335,36.363975,Concept,Y,
体现,60,0.010218,3.173265,36.320392,Concept,Y,
控制力,60,0.003172,2.908507,36.291802,ControlMethod,Y,
减轻,59,0.008977,8.859563,36.288649,Concept,Y,
否则,59,0.005291,8.12391,36.213978,Concept,Y,
剩余强度,59,0.0,7.905953,36.190595,Concept,Y,
相互作用,59,0.00617,7.78783,36.180634,Concept,Y,
间隙,59,0.005393,7.740777,36.175696,Concept,Y,
元素,59,0.006431,7.59636,36.161565,Concept,Y,
预期,59,0.010376,7.423116,36.145425,Concept,Y,
升降,59,0.00765,7.025648,36.10486,Concept,Y,
报告,58,0.007274,12.888097,36.090992,Concept,Y,
远程,59,0.004033,6.623788,36.063589,Concept,Y,
知道,59,0.005226,6.0817,36.009738,Concept,Y,
等效,59,0.005737,4.520163,35.853737,Concept,Y,
出发,59,0.010491,3.528463,35.755994,Concept,Y,
模糊,58,0.010492,9.521397,35.755287,Concept,Y,
常量,59,0.00484,3.268938,35.728346,Concept,Y,
分系统,59,0.0066,2.779566,35.679937,Concept,Y,
闭环,58,0.013719,8.558266,35.659942,Concept,Y,
椭球,58,0.003434,8.301115,35.631142,Concept,Y,
巨大,58,0.007278,8.182313,35.620415,Concept,Y,
扑翼飞行器,58,0.0,7.71687,35.571687,Mission,Y,
发动机推力,58,0.0,7.353774,35.535377,Concept,Y,
质心运动,58,0.0,7.287723,35.528772,Concept,Y,
锁定,58,0.007328,6.812015,35.4834,Concept,Y,
校核,57,0.005175,12.24204,35.425756,Concept,Y,
尾部,58,0.007923,5.565183,35.358895,Concept,Y,
随后,58,0.01287,5.100887,35.31395,Concept,Y,
不足,58,0.009973,4.949296,35.297921,Concept,Y,
现状,58,0.03671,4.733734,35.284386,Concept,Y,
联动,58,0.005653,3.832326,35.184928,Concept,Y,
总是,58,0.004809,3.708406,35.172283,Concept,Y,
缩短,57,0.009695,9.59033,35.161941,Concept,Y,
逐步,57,0.009199,9.233214,35.126081,Concept,Y,
收缩,57,0.013615,9.207297,35.124814,Concept,Y,
优化算法,57,0.0,8.567184,35.056718,ControlMethod,Y,
坐标系分量,58,0.0,2.215266,35.021527,Concept,Y,
传递函数,57,0.003131,8.109632,35.011903,Concept,Y,
地面坐标系,57,0.0,8.021189,35.002119,Concept,Y,
科学,57,0.006769,7.964937,34.998524,Concept,Y,
两者,57,0.005008,7.230088,34.924511,Concept,Y,
展长,57,0.016234,6.500971,34.854967,Concept,Y,
驱动变体,57,0.0,6.48273,34.848273,Mechanism,Y,
系列,57,0.00612,6.461357,34.847972,Concept,Y,
行为,58,0.013908,0.052346,34.809407,Concept,Y,
挑战,56,0.014698,11.856919,34.790101,Concept,Y,
指导,57,0.012914,5.688328,34.772707,Concept,Y,
下列,57,0.005883,5.639774,34.765742,Concept,Y,
安全性,57,0.007503,5.534265,34.755677,Concept,Y,
交叉,56,0.004984,11.460127,34.747508,Concept,Y,
记忆合金,56,0.016794,11.39027,34.744065,Concept,Y,
连接件,57,0.007809,4.54941,34.657284,Concept,Y,
选定,57,0.00573,4.011304,34.602849,Concept,Y,
航天器飞行,57,0.0,3.531288,34.553129,Mission,Y,
机翼变体,57,0.0,3.461114,34.546111,Structure,Y,
与其,57,0.006188,3.439567,34.545813,Concept,Y,
经历,56,0.008036,9.322317,34.534642,Concept,Y,
当时,57,0.005956,3.289246,34.530711,Concept,Y,
若干,56,0.009158,9.190026,34.52175,Concept,Y,
峰值,56,0.00866,8.921355,34.494734,Concept,Y,
维修,56,0.008393,8.244989,34.427017,Concept,Y,
椭圆轨道,56,0.0,8.169613,34.416961,Concept,Y,
他们,56,0.008029,7.951513,34.39756,Concept,Y,
飞机气动布局,56,0.0,7.520594,34.352059,Performance,Y,
必须考虑,56,0.0,7.326026,34.332603,Concept,Y,
不确定性,56,0.027197,7.187869,34.326946,Concept,Y,
这种情况,56,0.0,6.877478,34.287748,Concept,Y,
规则,56,0.009299,6.315134,34.234303,Concept,Y,
使用载荷,56,0.0,5.227915,34.122792,Performance,Y,
平直,56,0.010315,5.185104,34.121605,Concept,Y,
第一个,56,0.00565,5.0387,34.105565,Concept,Y,
一级,56,0.005447,4.871803,34.088815,Concept,Y,
衰减,55,0.004749,10.66125,34.06755,Concept,Y,
板材,56,0.010516,4.558843,34.059039,Concept,Y,
球形,56,0.003855,4.512408,34.052397,Concept,Y,
刚性,56,0.018067,4.422451,34.047665,Concept,Y,
变体飞机,56,0.0,3.26276,33.926276,Aircraft,Y,
前翼,56,0.011093,2.642468,33.867575,Concept,Y,
随机变量,55,0.011238,8.524262,33.855798,Concept,Y,
起飞重量,55,0.0,8.516819,33.851682,Mission,Y,
而是,56,0.007454,2.284077,33.830644,Concept,Y,
运用,56,0.006804,1.955844,33.797626,Concept,Y,
沿着,55,0.007722,7.781858,33.780502,Concept,Y,
宇航,55,0.008752,7.657172,33.768343,Concept,Y,
应有,56,0.005098,1.665787,33.768108,Concept,Y,
基座,55,0.006226,7.628984,33.764766,Concept,Y,
金属材料,55,0.009222,7.398323,33.742599,Concept,Y,
气动力驱动,55,0.0,7.287723,33.728772,Mechanism,Y,
动态特性,55,0.0,7.188664,33.718866,Concept,Y,
更新,55,0.01874,6.820006,33.687623,Concept,Y,
各项,55,0.005221,6.491539,33.65072,Concept,Y,
法向力,55,0.005051,5.470755,33.548591,Concept,Y,
节中,55,0.008473,4.952249,33.497767,Concept,Y,
匹配,54,0.007795,10.74942,33.477281,Concept,Y,
一项,55,0.005763,4.716969,33.473426,Concept,Y,
逼近,54,0.010199,10.630357,33.466095,Concept,Y,
途径,54,0.013404,10.598184,33.46384,Concept,Y,
舱体,55,0.005648,4.168255,33.41852,Concept,Y,
全面,55,0.006132,3.685323,33.370372,Concept,Y,
从图,55,0.01331,3.545623,33.358555,Concept,Y,
综合考虑,54,0.0,8.664073,33.266407,Concept,Y,
找到,54,0.008323,8.091565,33.211653,Concept,Y,
连接方式,54,0.0,7.105716,33.110572,Concept,Y,
一个重要,54,0.0,6.976377,33.097638,Concept,Y,
变化曲线,54,0.0,6.969826,33.096983,Concept,Y,
一般情况,54,0.0,6.661228,33.066123,Concept,Y,
不同位置,54,0.0,6.435576,33.043558,Concept,Y,
变展变体,55,0.0,0.0,33.0,Aircraft,Y,
