term,freq,tfidf,pmi,score,entity_type,keep,alias
薄翼,46,0.008513,5.772443,28.179798,Concept,Y,薄翼理论
润滑,45,0.009256,11.438655,28.146642,Mechanism,Y,润滑系统
滚动,46,0.010453,4.738165,28.076952,Concept,Y,滚转运动
惯性力,46,0.004107,4.651388,28.066371,Parameter,Y,
高效,46,0.020747,4.28693,28.034917,Performance,Y,
疲劳寿命,45,0.0,10.056166,28.005617,Performance,Y,
增升装置,45,0.0,10.007508,28.000751,Structure,Y,
太阳电池,45,0.008715,9.909588,27.993573,Structure,Y,
无人,45,0.006564,8.12884,27.814853,Aircraft,Y,无人飞行器
隔热材料,45,0.005624,7.851895,27.786877,Structure,Y,
平均值,45,0.003887,7.615651,27.762731,Performance,Y,
质量分布,45,0.0,6.890357,27.689036,Parameter,Y,
机翼弯度,45,0.0,6.472401,27.64724,Parameter,Y,
沿展,45,0.006452,6.194048,27.62134,Parameter,Y,展向
前端,45,0.005385,6.051603,27.606776,Concept,Y,
变后掠翼,45,0.0,6.04371,27.604371,Mechanism,Y,可变后掠翼
翼型机翼,46,0.0,-0.596789,27.6,Structure,Y,
飞机部件,45,0.0,5.537249,27.553725,Structure,Y,
适应性,45,0.012917,5.418364,27.545712,Performance,Y,
缝翼,45,0.008799,5.224745,27.525114,Structure,Y,
极大,45,0.011371,4.916444,27.495056,Performance,Y,极值
常值,45,0.007497,4.303541,27.432603,Parameter,Y,
线化,45,0.007725,3.281858,27.330503,ControlMethod,Y,线性化
飞机机翼,45,0.0,2.770721,27.277072,Structure,Y,机翼
飞机飞行,45,0.0,2.067587,27.206759,Mission,Y,飞行
合力,45,0.003253,0.99772,27.100748,Parameter,Y,
摄动,44,0.00389,6.718585,27.073026,Concept,Y,
品质,44,0.008199,6.660634,27.068523,Performance,Y,品质因数
装配过程,44,0.0,6.421627,27.042163,Structure,Y,
资源,43,0.011542,11.208671,26.92433,Concept,Y,
叠加,44,0.006088,5.070592,26.908886,Concept,Y,叠加原理
布局飞机,44,0.0,4.604815,26.860481,Aircraft,Y,
基板,44,0.005853,4.489717,26.850728,Structure,Y,
正态分布,43,0.005864,10.313922,26.833151,Parameter,Y,
参数变化,44,0.0,4.279474,26.827947,Parameter,Y,
荷载,44,0.005722,3.940158,26.795732,Parameter,Y,
长航,44,0.013217,3.847811,26.788746,Performance,Y,长航时
二次曲线,43,0.010486,9.656067,26.768753,Concept,Y,
方差,44,0.003837,3.544444,26.755596,Parameter,Y,
导航,44,0.004166,2.916372,26.692887,ControlMethod,Y,
偏航力矩,43,0.0,8.692739,26.669274,Parameter,Y,
几何形状,43,0.0,8.558147,26.655815,Parameter,Y,
流量,44,0.006979,2.35619,26.637713,Parameter,Y,
速度分量,43,0.0,7.021196,26.50212,Parameter,Y,
超声速流动,43,0.0,7.017213,26.501721,Mission,Y,
制造过程,43,0.0,6.493137,26.449314,Concept,Y,
微小,43,0.003487,5.95712,26.396758,Parameter,Y,微小量
高度变化,43,0.0,5.837327,26.383733,Parameter,Y,
硬壳,42,0.005787,11.255835,26.32732,Structure,Y,
量级,43,0.00733,5.204954,26.322694,Parameter,Y,
机动飞行,43,0.0,4.83361,26.283361,Mission,Y,
机翼平面,43,0.0,4.760504,26.27605,Structure,Y,
级数,43,0.004034,4.435402,26.24475,Concept,Y,
固定翼,43,0.013409,4.297334,26.233756,Aircraft,Y,
旋翼,43,0.014024,4.123829,26.21659,Structure,Y,
仪器设备,42,0.003043,10.017603,26.202673,Concept,Y,测量仪器与设备
效能,43,0.010092,2.976622,26.10069,Performance,Y,
衬条,42,0.005913,8.9108,26.092854,Structure,Y,
破坏模式,42,0.0,8.442301,26.04423,Concept,Y,
搭接,42,0.00603,8.290099,26.030819,Concept,Y,
增益,42,0.016163,8.257582,26.030607,Parameter,Y,
质心位置,42,0.0,7.879169,25.987917,Parameter,Y,
渗漏,41,0.00808,13.615786,25.964003,Concept,Y,
姿态稳定,42,0.0,7.215487,25.921549,Performance,Y,姿态稳定性
传递系数,42,0.0,7.125354,25.912535,Parameter,Y,
周期运动,42,0.0,6.397507,25.839751,Concept,Y,
间隔,42,0.0041,6.218577,25.823088,Parameter,Y,
转弯,42,0.004736,5.472424,25.748663,Mission,Y,转弯机动
状态方程,42,0.002736,5.361069,25.736928,ControlMethod,Y,
附件,42,0.003749,5.32424,25.733549,Structure,Y,
电池,41,0.003521,11.051961,25.706252,Concept,Y,
开环,42,0.004588,4.902221,25.691598,ControlMethod,Y,开环控制
偏置,42,0.002234,4.596502,25.66032,Parameter,Y,
倾斜,41,0.003279,10.243039,25.625288,Concept,Y,
拉力,42,0.007158,3.975504,25.599698,Performance,Y,
电缆,41,0.005809,9.94683,25.596426,Structure,Y,
湍流,41,0.008644,9.33308,25.535901,Concept,Y,
攻击,41,0.004308,9.163375,25.51763,Parameter,Y,迎角（攻击角）
网格生成,41,0.0,9.081343,25.508134,Concept,Y,
稳定度,42,0.00501,2.855327,25.487036,Performance,Y,
圆锥,41,0.002994,8.792197,25.480118,Structure,Y,圆锥体
真实气体效应,41,0.0,8.559088,25.455909,Concept,Y,
管路,41,0.005043,8.463507,25.447864,Structure,Y,
几何外形,41,0.0,8.44027,25.444027,Parameter,Y,
过渡过程,41,0.0,8.275612,25.427561,Mission,Y,
制造工艺,41,0.0,7.969044,25.396904,Concept,Y,
研制阶段,41,0.0,7.948285,25.394828,Mission,Y,
组成部分,41,0.003335,7.801031,25.381104,Concept,Y,
机身机翼,42,0.0,1.537354,25.353735,Structure,Y,机身与机翼
液压,41,0.005494,7.246987,25.326347,Concept,Y,
介质,41,0.004071,6.981784,25.2994,Concept,Y,
航天飞机研制,41,0.0,6.970069,25.297007,Aircraft,Y,
工作环境,41,0.0,6.860594,25.286059,Mission,Y,
布局形式,41,0.0,6.826777,25.282678,Concept,Y,
张量,41,0.005803,6.28601,25.230342,Parameter,Y,
拉格朗,40,0.01419,12.23386,25.227643,Concept,Y,拉格朗日
铆钉,40,0.006461,12.254877,25.227426,Structure,Y,
位置速度,42,0.0,0.0,25.2,Parameter,Y,位置与速度
静态,41,0.004743,5.937926,25.195216,Concept,Y,
展弦比飞机,41,0.0,5.75668,25.175668,Aircraft,Y,展弦比飞机（高展弦比翼型）
纵轴,41,0.00235,5.442236,25.144929,Parameter,Y,
轨道坐标系,41,0.0,5.439272,25.143927,Mission,Y,
运输机,41,0.00695,5.027206,25.104806,Aircraft,Y,
定性,41,0.006354,4.931971,25.095103,Concept,Y,定性分析
梁式,41,0.007558,4.716196,25.073887,Structure,Y,梁式结构
机翼副翼,41,0.0,4.49419,25.049419,Structure,Y,副翼
自由分子,40,0.0,10.202335,25.020233,Concept,Y,自由分子流
气动参数,41,0.0,3.852614,24.985261,Parameter,Y,
流线,41,0.006012,3.697308,24.971534,Concept,Y,
翼身,41,0.006169,3.692124,24.971063,Concept,Y,翼身耦合
常规布局,40,0.0,9.690102,24.96901,Concept,Y,
机翼折叠,41,0.0,3.50538,24.950538,Mechanism,Y,机翼折叠机构
型材,41,0.007431,2.93489,24.895718,Structure,Y,
耐久性,40,0.00651,8.071325,24.809086,Performance,Y,
旋涡,40,0.006617,8.001418,24.802127,Concept,Y,
武器,40,0.004417,7.863974,24.787723,Concept,Y,武器载荷
前缘缝翼,40,0.0,7.863351,24.786335,Structure,Y,
升降副翼,40,0.0,7.863351,24.786335,Structure,Y,
非对称,40,0.005662,7.78297,24.779996,Concept,Y,非对称构型
状态变量,40,0.007884,7.114799,24.713845,Parameter,Y,
轴对称,40,0.006726,7.000682,24.702086,Concept,Y,
并联,40,0.005845,6.152727,24.617026,Concept,Y,并联系统
飞翼,41,0.016027,-0.305487,24.604808,Aircraft,Y,飞翼式布局飞行器
飞机起飞,40,0.0,6.043269,24.604327,Mission,Y,起飞阶段
机翼活动,41,0.0,0.0,24.6,Structure,Y,机翼可动部件
稀薄,39,0.005245,11.683043,24.569878,Concept,Y,稀薄气体
发射点,40,0.003104,5.464576,24.547389,Concept,Y,
串联,39,0.004329,11.226373,24.523936,Concept,Y,串联系统
子系统,40,0.0072,5.139348,24.516095,Concept,Y,
试样,40,0.006677,5.018112,24.503814,Concept,Y,
适应度,40,0.002737,4.984707,24.499292,Performance,Y,适应度函数
飞行马赫数,40,0.0,4.664892,24.466489,Parameter,Y,
传力路径,39,0.0,10.599171,24.459917,Concept,Y,
反角,40,0.00889,4.519182,24.454585,Parameter,Y,
飞行器外形,40,0.0,4.200604,24.42006,Mission,Y,飞行器外形设计
侧面,40,0.005189,4.131975,24.414754,Structure,Y,侧向面
滑动,40,0.011435,3.569055,24.360336,Concept,Y,滑移
实部,40,0.005861,3.572309,24.358989,Parameter,Y,复数实部
专家系统,39,0.004298,9.049917,24.306281,ControlMethod,Y,
变体机翼,40,0.0,2.952101,24.29521,Structure,Y,
目标规划,39,0.0,8.924795,24.29248,ControlMethod,Y,
翼载,40,0.007188,2.691936,24.27135,Parameter,Y,翼载荷
标准大气,39,0.002419,8.580397,24.258765,Concept,Y,
翼板,40,0.004731,2.337976,24.235217,Structure,Y,
弹性模量,39,0.004567,8.131398,24.21451,Parameter,Y,
阻尼导数,39,0.0,8.037482,24.203748,Parameter,Y,
转动角速度,39,0.0,7.905953,24.190595,Parameter,Y,
垂直尾翼,39,0.0,7.789351,24.178935,Structure,Y,
力矩力矩,40,0.0,1.482028,24.148203,Parameter,Y,力矩
技术指标,39,0.00813,7.384708,24.14091,Performance,Y,
流动分离,39,0.0,7.2723,24.12723,Mechanism,Y,
变构飞行,39,0.0,7.115086,24.111509,Mission,Y,
部件气动,40,0.0,0.846893,24.084689,Performance,Y,
翼梢,39,0.007945,6.337096,24.036093,Structure,Y,
椭圆形,39,0.006062,6.295198,24.031339,Concept,Y,椭圆形翼型/几何形状
机翼后缘,39,0.0,6.096051,24.009605,Structure,Y,
应力应变,39,0.0,5.460692,23.946069,Concept,Y,应力-应变
受压,39,0.004173,5.036409,23.904893,Concept,Y,受压状态
弹道式,39,0.003994,4.580684,23.859267,Mission,Y,弹道式飞行
弹身,39,0.003982,4.511369,23.852331,Structure,Y,
铸造,38,0.004305,10.456801,23.846972,Concept,Y,铸造工艺
空天,39,0.06535,3.899421,23.809547,Aircraft,Y,空天飞行
工装,39,0.007113,3.760209,23.778155,Concept,Y,工装夹具
陶瓷,37,0.005282,15.361865,23.737771,Concept,Y,陶瓷材料
轨道飞行器,39,0.0,3.199998,23.72,Aircraft,Y,
碰撞,37,0.004537,14.8968,23.691041,Concept,Y,
加筋条,38,0.004599,8.883342,23.689714,Structure,Y,
任务需求,38,0.0,8.752935,23.675294,Mission,Y,
轨道倾角,38,0.0,8.576999,23.6577,Parameter,Y,
飞行器质量,39,0.0,2.575284,23.657528,Parameter,Y,
危险,37,0.004495,14.479071,23.649256,Concept,Y,危险性/风险
飞行器使用,39,0.0,2.400943,23.640094,Mission,Y,
临界马赫数,38,0.0,8.109632,23.610963,Parameter,Y,
方向余弦,38,0.0,8.077708,23.607771,Parameter,Y,
天体,39,0.003063,2.007025,23.601621,Concept,Y,
鸭式,38,0.007269,7.982869,23.600468,Aircraft,Y,鸭式布局
轻质,38,0.004762,7.646722,23.566101,Performance,Y,轻质设计
摩擦阻力,38,0.005046,7.546419,23.556156,Performance,Y,
原准机,38,0.017432,7.430395,23.548269,Concept,Y,原准机/原准弹
局部应力,38,0.0,7.39832,23.539832,Parameter,Y,
航天器飞行动力学,38,0.0,7.329737,23.532974,Mission,Y,
顶点,38,0.005803,7.279544,23.529695,Concept,Y,
非定常气动,38,0.0,7.261727,23.526173,Performance,Y,
运动规律,38,0.0,7.119147,23.511915,Concept,Y,
追踪,37,0.00217,13.028,23.503451,ControlMethod,Y,目标追踪/跟踪
轨道半径,38,0.0,7.022968,23.502297,Parameter,Y,
发动机工作,38,0.0,6.825157,23.482516,Concept,Y,发动机工作状态
阻比,38,0.017655,6.696083,23.474905,Performance,Y,阻力比/升阻比
无尾,38,0.010879,6.643147,23.467579,Aircraft,Y,无尾布局
通信,38,0.003781,6.289584,23.430093,Concept,Y,
马赫数变化,38,0.0,6.158964,23.415896,Parameter,Y,马赫数变化量
动力装置,38,0.005284,6.134585,23.415044,Concept,Y,
位置双翼,39,0.0,0.0,23.4,Mechanism,Y,
关节,38,0.005157,5.545385,23.356085,Structure,Y,
设计阶段,38,0.003675,5.277038,23.328806,Mission,Y,
玻璃纤维,37,0.004481,11.119458,23.31329,Concept,Y,玻璃纤维材料
弦线,38,0.007025,5.090104,23.311118,Parameter,Y,
翼展机翼,38,0.0,4.915541,23.291554,Structure,Y,翼展机翼/展向机翼
端面,38,0.006026,4.713442,23.273152,Structure,Y,
吸力,38,0.005834,4.696314,23.271382,Parameter,Y,
涡面,38,0.006854,4.582434,23.2603,Concept,Y,涡面/涡结构边界
低空,38,0.018074,4.29456,23.234878,Mission,Y,低空飞行
飞行环境,38,0.0,3.606099,23.16061,Mission,Y,
飞行器变形,38,0.0,3.544116,23.154412,Mechanism,Y,
铺放,37,0.007336,9.442586,23.146459,Concept,Y,铺放工艺
板结构,38,0.004717,3.385141,23.139929,Structure,Y,
并行工程,37,0.003984,8.742413,23.075436,Concept,Y,
终端,37,0.006353,8.585644,23.06047,Mission,Y,终端阶段
法向过载,37,0.0,8.42397,23.042397,Performance,Y,
气动力驱动变体,37,0.0,8.406352,23.040635,Mechanism,Y,气动力驱动变形
计算机辅助,37,0.004081,7.910211,22.992246,Concept,Y,
气流分离,37,0.0,7.832068,22.983207,Mechanism,Y,
折叠构型,37,0.0,7.789233,22.978923,Mechanism,Y,
版本,37,0.003154,7.027279,22.903674,Concept,Y,
负值,37,0.002946,6.56912,22.857796,Parameter,Y,
制动,38,0.003266,0.499248,22.850905,Mission,Y,
精度要求,37,0.0,6.484389,22.848439,Performance,Y,
幅度,37,0.009073,6.185476,22.821269,Parameter,Y,
液氢,36,0.005951,12.017286,22.803514,Concept,Y,
机翼活动机翼,38,0.0,0.0,22.8,Structure,Y,活动机翼
飞行器载荷,38,0.0,-0.418484,22.8,Performance,Y,
军用,37,0.008108,5.951199,22.797552,Concept,Y,
记录,36,0.00449,11.644653,22.765812,Concept,Y,数据记录
初值,37,0.011745,5.499927,22.753516,Parameter,Y,初始值
钛合金,36,0.004624,11.413353,22.742723,Concept,Y,
曲率半径,36,0.0,11.241293,22.724129,Parameter,Y,
概念设计,37,0.007992,5.148729,22.71727,Concept,Y,
最优化,37,0.004939,4.979585,22.69944,ControlMethod,Y,
火工,37,0.004092,4.853517,22.686579,Concept,Y,火工装置
空间飞行,37,0.0,4.861883,22.686188,Mission,Y,
材料选择,37,0.0,4.526479,22.652648,Concept,Y,
分级,37,0.007608,4.262701,22.628552,Concept,Y,
一阶,37,0.004569,4.164296,22.6178,Concept,Y,一阶模型
焊缝,36,0.004203,9.964595,22.597721,Structure,Y,
无限翼展斜置,36,0.0,9.965688,22.596569,Structure,Y,无限翼展斜置翼
舵机,37,0.003867,3.788864,22.580046,Structure,Y,
模量,37,0.0048,3.433693,22.544809,Parameter,Y,弹性模量
高压,37,0.00313,3.379803,22.538919,Parameter,Y,
环氧,36,0.005082,9.155201,22.517045,Concept,Y,环氧树脂
降落,36,0.012766,8.511847,22.455015,Mission,Y,
对流,37,0.003378,2.512843,22.452298,Concept,Y,对流换热
散射,36,0.004783,8.001083,22.401543,Concept,Y,
舱盖,36,0.004639,7.945087,22.3959,Structure,Y,
小翼,37,0.008471,1.910049,22.393546,Structure,Y,
引力加速度,36,0.0,7.905953,22.390595,Parameter,Y,
翼展斜置,36,0.0,7.858333,22.385833,Structure,Y,
引力梯度,36,0.0,7.740894,22.374089,Parameter,Y,
守恒,35,0.006849,13.618006,22.363855,Concept,Y,守恒规律
复合材料整体,36,0.0,7.549713,22.354971,Structure,Y,复合材料整体结构
两个坐标系,36,0.0,7.367157,22.336716,Parameter,Y,
飞行动力学建模,36,0.0,7.329502,22.33295,Mission,Y,
轴向载荷,36,0.0,7.19827,22.319827,Parameter,Y,
目标优化,36,0.0,6.68333,22.268333,Concept,Y,
鲁棒性,36,0.031199,6.548954,22.264255,ControlMethod,Y,
绳索,35,0.004236,12.621159,22.263387,Concept,Y,
纵梁,36,0.00496,6.478287,22.249317,Structure,Y,
剪流,36,0.004357,6.270426,22.22835,Concept,Y,
形状变化,36,0.0,5.917269,22.191727,Mechanism,Y,
变体方式,36,0.0,5.763466,22.176347,Mechanism,Y,
气动效率,36,0.0,5.671721,22.167172,Performance,Y,
陀螺,35,0.002144,11.135212,22.114164,Concept,Y,
组合体,36,0.006148,5.112753,22.11312,Concept,Y,
参数选择,36,0.0,5.075006,22.107501,Parameter,Y,
襟翼前缘,36,0.0,4.781588,22.078159,Structure,Y,
进场,36,0.010759,4.730536,22.076281,Mission,Y,
桁架,35,0.006495,10.557801,22.057729,Structure,Y,
固有频率,35,0.003092,10.43932,22.04486,Performance,Y,
控制技术,36,0.012798,4.315033,22.035343,ControlMethod,Y,
容量,36,0.005148,4.233312,22.024876,Performance,Y,
发生器,36,0.005174,4.120345,22.013587,Concept,Y,
模具,36,0.005285,4.051919,22.006777,Structure,Y,
速度变化,36,0.0,3.955733,21.995573,Parameter,Y,
气动特性影响,36,0.0,3.737675,21.973767,Performance,Y,
动力系统,36,0.003285,3.601118,21.961097,Concept,Y,
零升攻角,35,0.0,9.093464,21.909346,Parameter,Y,
石墨,34,0.004758,15.014276,21.902855,Concept,Y,
连接结构,36,0.004629,2.954937,21.896883,Structure,Y,
法线,36,0.00295,2.818527,21.882738,Parameter,Y,
多体,36,0.009155,2.665214,21.869268,Concept,Y,多体系统
方向相反,35,0.0,8.096567,21.809657,Concept,Y,
机翼固定,36,0.0,2.083095,21.80831,Mechanism,Y,机翼固定方式
解锁,35,0.002996,8.06118,21.807017,Mechanism,Y,解锁机构
理论基础,35,0.0,7.64097,21.764097,Concept,Y,
公转角度,35,0.0,7.538221,21.753822,Parameter,Y,
集中载荷,35,0.0,7.331379,21.733138,Parameter,Y,
构型双翼,35,0.0,6.982233,21.698223,Aircraft,Y,双翼构型
单翼双翼,36,0.0,0.0,21.6,Aircraft,Y,单翼/双翼
翼型厚度,35,0.0,5.95401,21.595401,Parameter,Y,
双翼升力,35,0.0,5.835144,21.583514,Performance,Y,
验证试验,35,0.0,5.721119,21.572112,Mission,Y,
着陆时,35,0.004844,5.471309,21.548584,Mission,Y,着陆阶段
层板,35,0.004386,5.288173,21.530133,Structure,Y,
金属结构,35,0.00506,5.269117,21.52843,Structure,Y,
变体方案,35,0.0,5.147153,21.514715,Mechanism,Y,
电压,35,0.005719,5.041756,21.505891,Parameter,Y,
鸭式布局,34,0.0,10.955726,21.495573,Aircraft,Y,
翼型升力,35,0.0,4.490393,21.449039,Performance,Y,
材料特性,35,0.0,4.311319,21.431132,Concept,Y,
高强度,35,0.004004,4.17487,21.418688,Concept,Y,
流速,35,0.004943,3.834107,21.384893,Parameter,Y,
前部,35,0.004468,3.329714,21.334312,Structure,Y,
探测,34,0.007316,9.315118,21.333707,Mission,Y,
构形,35,0.005313,3.319522,21.333546,Concept,Y,
坐标变换矩阵,34,0.0,9.121143,21.312114,Parameter,Y,
制造一体化,34,0.0,8.946481,21.294648,Concept,Y,
紧固件,34,0.006481,8.690679,21.271012,Structure,Y,
标志,34,0.006957,8.464112,21.248498,Concept,Y,
超临界,34,0.006113,8.352696,21.237104,Mission,Y,
活动机翼升力,35,0.0,2.36648,21.236648,Performance,Y,
方案论证,34,0.0,8.222098,21.22221,Concept,Y,
器件,35,0.002726,1.988314,21.199649,Concept,Y,
月球,34,0.006446,7.889452,21.190879,Mission,Y,
裕度,34,0.006918,7.648795,21.166955,Performance,Y,
教材,34,0.002643,7.610647,21.161858,Document,Y,
种群,34,0.003287,7.585324,21.159519,Concept,Y,
氧化,34,0.004995,7.34909,21.136408,Concept,Y,
实际应用,34,0.0,7.099958,21.109996,Mission,Y,
倾转,34,0.023872,7.024918,21.109653,Mechanism,Y,
特征方程,34,0.002344,7.088465,21.10955,Concept,Y,
辨识,33,0.005666,12.975806,21.09928,ControlMethod,Y,系统辨识
脱体,34,0.006146,6.845637,21.086407,Concept,Y,
共轭,33,0.002376,12.781351,21.078848,Concept,Y,
恒定,34,0.003989,6.758529,21.07705,Concept,Y,恒定工况
初始轨道,34,0.0,6.357387,21.035739,Mission,Y,
开裂,34,0.00528,6.315437,21.033128,Concept,Y,
扰动速度,34,0.0,6.164154,21.016415,Parameter,Y,
高度速度,35,0.0,0.0,21.0,Performance,Y,高度-速度
机翼后掠角,34,0.0,5.885223,20.988522,Parameter,Y,
网络,33,0.012506,11.781769,20.981929,Concept,Y,
步长,34,0.004902,5.734947,20.974965,Parameter,Y,
装备,34,0.004592,5.521189,20.953496,Concept,Y,
铅垂,33,0.001749,11.364377,20.936962,Concept,Y,铅垂方向
流动量,34,0.008292,4.272604,20.829748,Parameter,Y,
超声,33,0.004382,10.220621,20.823377,Concept,Y,
开关,34,0.005731,4.001435,20.801863,Structure,Y,
热导率,33,0.004889,9.802055,20.781672,Parameter,Y,
涡轮,33,0.00908,9.4494,20.747664,Structure,Y,
正常工作,33,0.0,9.164359,20.716436,Concept,Y,
同步轨道,33,0.0,8.993362,20.699336,Mission,Y,
超声速喷气式,33,0.0,8.442301,20.64423,Aircraft,Y,
低成本,33,0.004734,8.01307,20.602727,Performance,Y,
前缘襟翼,33,0.0,7.898975,20.589898,Structure,Y,
型机,34,0.007026,1.736157,20.575724,Aircraft,Y,型号
伸缩机翼,33,0.0,7.723889,20.572389,Mechanism,Y,
弹翼,34,0.003521,1.609725,20.562029,Structure,Y,
重构,34,0.011945,1.327912,20.536375,Mechanism,Y,
关系曲线,33,0.0,7.352246,20.535225,Concept,Y,
过载系数,33,0.0,6.956401,20.49564,Parameter,Y,
大气阻力,33,0.0,6.769293,20.476929,Performance,Y,
响应分析,33,0.003565,6.562052,20.457275,ControlMethod,Y,
旋转运动,33,0.0,6.464197,20.44642,Concept,Y,
利用率,33,0.010817,6.080702,20.411315,Performance,Y,
飞机部件气动,34,0.0,0.0,20.4,Performance,Y,
飞行器材料,34,0.0,-1.598574,20.4,Mission,Y,
滑翔机,33,0.004776,5.777058,20.379139,Aircraft,Y,
准确性,33,0.005361,5.471863,20.348795,Performance,Y,
之间夹角,33,0.0,5.397853,20.339785,Parameter,Y,夹角
随机数,33,0.004087,5.307193,20.331945,Concept,Y,
点火,33,0.002972,4.438813,20.244773,Concept,Y,
自主,33,0.016791,4.364151,20.241452,Concept,Y,
运动特性,33,0.0,4.372153,20.237215,Performance,Y,
起降翼展,32,0.0,9.673739,20.167374,Parameter,Y,
曲面,33,0.004305,3.475256,20.148817,Concept,Y,
蜂窝夹层,32,0.0,9.427988,20.142799,Structure,Y,
红外,32,0.003113,9.174211,20.118355,Concept,Y,
形状记忆,32,0.006916,8.874951,20.08957,Concept,Y,形状记忆材料
仿生学,32,0.007712,8.597833,20.062097,Concept,Y,
展开构型,32,0.0,8.559412,20.055941,Mechanism,Y,
受力平衡,32,0.0,8.554297,20.05543,Concept,Y,
减速板,32,0.005497,8.336885,20.035338,Structure,Y,
螺纹,32,0.003676,8.268899,20.027993,Structure,Y,
复合材料低温,32,0.0,8.113744,20.011374,Performance,Y,复合材料低温性能
试验次数,32,0.0,7.976365,19.997637,Parameter,Y,
有限元法,32,0.003915,7.81664,19.982838,ControlMethod,Y,
双缝,32,0.006613,7.64017,19.966001,Concept,Y,
机载,33,0.005311,1.376923,19.939286,Mission,Y,
基准运动,32,0.0,7.314195,19.931419,Concept,Y,
密封舱,32,0.003873,7.199901,19.921152,Structure,Y,
机翼低速,32,0.0,6.483395,19.848339,Performance,Y,机翼低速气动
特征值,32,0.002578,6.388025,19.839576,Parameter,Y,
延迟,31,0.003515,12.185724,19.819627,Parameter,Y,时延
铰接,32,0.005417,6.150762,19.816701,Mechanism,Y,
飞机手册,32,0.0,6.142111,19.814211,Document,Y,
固定机翼活动机翼,33,0.0,0.0,19.8,Mechanism,Y,固定机翼-活动机翼构型
坐标系速度,33,0.0,0.0,19.8,Parameter,Y,
轨道运行,32,0.0,5.971197,19.79712,Mission,Y,
航天器结构设计,32,0.0,5.890533,19.789053,Structure,Y,
密封材料,32,0.004004,5.755584,19.77676,Concept,Y,
主要部件,32,0.0,5.646386,19.764639,Concept,Y,
角度变化,32,0.0,5.401482,19.740148,Parameter,Y,
平移,32,0.002839,5.299489,19.730801,Concept,Y,平移运动
喷流干扰,31,0.0,11.243222,19.724322,Concept,Y,
飞机重量,32,0.0,4.947644,19.694764,Parameter,Y,
无尾布局,31,0.0,10.804626,19.680463,Aircraft,Y,
气动力系数,32,0.0,4.768389,19.676839,Parameter,Y,
新型航天飞机,32,0.0,4.64601,19.664601,Aircraft,Y,
轨道参数,32,0.0,4.501829,19.650183,Parameter,Y,
普朗特,31,0.006635,9.61816,19.563807,Concept,Y,普朗特（混合长度模型/普朗特模型）
激光,31,0.004981,9.411835,19.542678,Concept,Y,
热传导,31,0.004469,9.275758,19.528916,Concept,Y,
力矩作用,32,0.0,3.131194,19.513119,Concept,Y,力矩
隔框,31,0.004112,9.097128,19.510946,Structure,Y,
太阳辐射,31,0.002339,8.793571,19.480059,Concept,Y,
连接器,32,0.003483,2.751274,19.476172,Structure,Y,
航天飞机飞行,32,0.0,2.708934,19.470893,Mission,Y,
舰载,31,0.007556,8.56064,19.458331,Concept,Y,
非定常效应,31,0.0,8.421585,19.442158,Concept,Y,
涡流发生器,31,0.0,8.180741,19.418074,Mechanism,Y,
欧拉角,31,0.002374,8.061126,19.406825,Parameter,Y,
坐标系原点,31,0.0,8.025648,19.402565,Parameter,Y,
防护系统,31,0.005061,7.209698,19.322488,Concept,Y,
仰角,31,0.002434,7.207461,19.321476,Parameter,Y,
行程,32,0.003261,0.574669,19.258445,Parameter,Y,
驾驶仪,30,0.001787,12.019685,19.202505,Concept,Y,
不同位置双翼,32,0.0,0.0,19.2,Concept,Y,
之间角度,32,0.0,0.0,19.2,Parameter,Y,夹角
变体过程飞机,32,0.0,0.0,19.2,Aircraft,Y,
处于不同位置双翼,32,0.0,0.0,19.2,Mechanism,Y,可变位置双翼
操稳,31,0.014431,5.599301,19.164259,Concept,Y,操纵稳定性（操稳）
力矩导数,31,0.0,5.62168,19.162168,Parameter,Y,
任务要求,31,0.0,5.448641,19.144864,Mission,Y,
飞行器建模,31,0.0,5.424276,19.142428,Mission,Y,
切线,31,0.002707,5.219264,19.122738,Concept,Y,
展弦比飞行器,31,0.0,5.047834,19.104783,Aircraft,Y,展弦比飞行器（高/低展弦比飞行器）
连接强度,31,0.0,5.0474,19.10474,Performance,Y,
过程非定常,31,0.0,4.719,19.0719,Concept,Y,
适用性,31,0.003924,4.647518,19.065929,Performance,Y,
演示验证,30,0.0,10.654255,19.065426,Mission,Y,
应力强度,31,0.0,4.350114,19.035011,Parameter,Y,
昆虫翅膀,30,0.0,10.30598,19.030598,Concept,Y,
热解,31,0.003355,4.147209,19.015727,Concept,Y,
运动过程,31,0.0,4.139921,19.013992,Mission,Y,
时域,31,0.013578,4.077201,19.011794,Concept,Y,
差分,31,0.004956,3.999272,19.001414,Concept,Y,
复杂性,31,0.003521,3.896239,18.99068,Concept,Y,
两点,31,0.003309,3.868393,18.987832,Parameter,Y,
跨域,30,0.106293,9.037524,18.93564,Mission,Y,
线化理论,30,0.0,9.161987,18.916199,Concept,Y,
机翼飞行器,31,0.0,2.014569,18.801457,Structure,Y,
背风面,30,0.006235,7.912662,18.793137,Concept,Y,
变体飞行器总体设计,30,0.0,7.910211,18.791021,Mission,Y,
重力加速度,30,0.0,7.905953,18.790595,Parameter,Y,重力加速度 g
双缝襟翼,30,0.0,7.85167,18.785167,Structure,Y,
隔热层,30,0.004051,7.821618,18.783377,Structure,Y,
